Event, Time (sec), Component, Event Property,Value
491,847.08763, , id=0x0001, 0x00000001 0x00000029
492,847.577388, , id=0x0001, 0x00000001 0x00000029
493,848.067102, , id=0x0001, 0x00000001 0x00000029
494,848.61539, , id=0x0001, 0x00000001 0x00000029
495,849.10513, , id=0x0001, 0x00000001 0x00000029
496,849.59487, , id=0x0001, 0x00000001 0x00000029
497,850.08461, , id=0x0001, 0x00000001 0x00000029
498,850.574368, , id=0x0001, 0x00000001 0x0000002E
499,851.064082, , id=0x0001, 0x00000001 0x0000002E
500,851.61189, , id=0x0001, 0x00000001 0x0000002E
501,852.101666, , id=0x0001, 0x00000001 0x0000002E
502,852.59087, , id=0x0001, 0x00000001 0x0000002E
503,853.08061, , id=0x0001, 0x00000001 0x0000002E
504,853.570248, , id=0x0001, 0x00000001 0x0000002E
505,854.11863, , id=0x0001, 0x00000001 0x0000002E
506,854.60837, , id=0x0001, 0x00000001 0x0000002E
507,855.09811, , id=0x0001, 0x00000001 0x0000002E
508,855.58785, , id=0x0001, 0x00000001 0x00000029
509,856.077108, , id=0x0001, 0x00000001 0x0000002E
510,856.566822, , id=0x0001, 0x00000001 0x00000029
511,857.11611, , id=0x0001, 0x00000001 0x0000002E
512,857.60585, , id=0x0001, 0x00000001 0x0000002E
513,858.09509, , id=0x0001, 0x00000001 0x0000002E
514,858.58483, , id=0x0001, 0x00000001 0x00000029
515,859.07461, , id=0x0001, 0x00000001 0x00000029
516,859.564302, , id=0x0001, 0x00000001 0x0000002E
517,860.11309, , id=0x0001, 0x00000001 0x0000002E
518,860.602838, , id=0x0001, 0x00000001 0x0000002E
519,861.09257, , id=0x0001, 0x00000001 0x0000002E
520,861.58231, , id=0x0001, 0x00000001 0x0000002E
521,862.071948, , id=0x0001, 0x00000001 0x00000029
522,862.62033, , id=0x0001, 0x00000001 0x00000029
523,863.11007, , id=0x0001, 0x00000001 0x0000002E
524,863.59981, , id=0x0001, 0x00000001 0x0000002E
525,864.08905, , id=0x0001, 0x00000001 0x0000002E
526,864.57883, , id=0x0001, 0x00000001 0x0000002E
527,865.068022, , id=0x0001, 0x00000001 0x0000002E
528,865.61731, , id=0x0001, 0x00000001 0x0000002E
529,866.10705, , id=0x0001, 0x00000001 0x0000002E
530,866.59679, , id=0x0001, 0x00000001 0x0000002E
531,867.08653, , id=0x0001, 0x00000001 0x0000002E
532,867.576306, , id=0x0001, 0x00000001 0x0000002E
533,868.065502, , id=0x0001, 0x00000001 0x0000002E
534,868.61329, , id=0x0001, 0x00000001 0x0000002E
535,869.10303, , id=0x0001, 0x00000001 0x0000002E
536,869.59227, , id=0x0001, 0x00000001 0x00000033
537,870.08151, , id=0x0001, 0x00000001 0x00000033
538,870.570648, , id=0x0001, 0x00000001 0x0000002E
539,871.11803, , id=0x0001, 0x00000001 0x00000033
540,871.60727, , id=0x0001, 0x00000001 0x00000033
541,872.09651, , id=0x0001, 0x00000001 0x00000033
542,872.58575, , id=0x0001, 0x00000001 0x00000033
543,873.075016, , id=0x0001, 0x00000001 0x00000033
544,873.564722, , id=0x0001, 0x00000001 0x00000033
545,874.11251, , id=0x0001, 0x00000001 0x00000033
546,874.60175, , id=0x0001, 0x00000001 0x00000033
547,875.09101, , id=0x0001, 0x00000001 0x00000033
548,875.58023, , id=0x0001, 0x00000001 0x00000033
549,876.069368, , id=0x0001, 0x00000001 0x00000033
550,876.61677, , id=0x0001, 0x00000001 0x00000033
551,877.10601, , id=0x0001, 0x00000001 0x00000033
552,877.59525, , id=0x0001, 0x00000001 0x00000033
553,878.08449, , id=0x0001, 0x00000001 0x00000033
554,878.574244, , id=0x0001, 0x00000001 0x0000002E
555,879.063962, , id=0x0001, 0x00000001 0x0000002E
556,879.61125, , id=0x0001, 0x00000001 0x00000033
557,880.10049, , id=0x0001, 0x00000001 0x00000033
558,880.58973, , id=0x0001, 0x00000001 0x00000033
559,881.079006, , id=0x0001, 0x00000001 0x00000033
560,881.568202, , id=0x0001, 0x00000001 0x00000033
561,882.11551, , id=0x0001, 0x00000001 0x00000033
562,882.60475, , id=0x0001, 0x00000001 0x00000033
563,883.09399, , id=0x0001, 0x00000001 0x00000033
564,883.58323, , id=0x0001, 0x00000001 0x0000002E
565,884.072368, , id=0x0001, 0x00000001 0x0000002E
566,884.61925, , id=0x0001, 0x00000001 0x00000033
567,885.10799, , id=0x0001, 0x00000001 0x00000033
568,885.59673, , id=0x0001, 0x00000001 0x00000033
569,886.08547, , id=0x0001, 0x00000001 0x00000033
570,886.574228, , id=0x0001, 0x00000001 0x00000033
571,887.062942, , id=0x0001, 0x00000001 0x00000033
572,887.60973, , id=0x0001, 0x00000001 0x00000033
573,888.09847, , id=0x0001, 0x00000001 0x00000033
574,888.58721, , id=0x0001, 0x00000001 0x00000033
575,889.075964, , id=0x0001, 0x00000001 0x00000033
576,889.564682, , id=0x0001, 0x00000001 0x00000033
577,890.11147, , id=0x0001, 0x00000001 0x00000033
578,890.60021, , id=0x0001, 0x00000001 0x00000033
579,891.08895, , id=0x0001, 0x00000001 0x00000033
580,891.577708, , id=0x0001, 0x00000001 0x00000033
581,892.066422, , id=0x0001, 0x00000001 0x00000033
582,892.61321, , id=0x0001, 0x00000001 0x00000038
583,893.10195, , id=0x0001, 0x00000001 0x00000038
584,893.59069, , id=0x0001, 0x00000001 0x00000038
585,894.07943, , id=0x0001, 0x00000001 0x00000038
586,894.568068, , id=0x0001, 0x00000001 0x00000038
587,895.11595, , id=0x0001, 0x00000001 0x00000038
588,895.60519, , id=0x0001, 0x00000001 0x00000038
589,896.09393, , id=0x0001, 0x00000001 0x00000038
590,896.58267, , id=0x0001, 0x00000001 0x00000038
591,897.071308, , id=0x0001, 0x00000001 0x00000038
592,897.61819, , id=0x0001, 0x00000001 0x00000038
593,898.10693, , id=0x0001, 0x00000001 0x00000038
594,898.59567, , id=0x0001, 0x00000001 0x00000038
595,899.08493, , id=0x0001, 0x00000001 0x00000038
596,899.573694, , id=0x0001, 0x00000001 0x00000038
597,900.12043, , id=0x0001, 0x00000001 0x00000038
598,900.60917, , id=0x0001, 0x00000001 0x00000038
599,901.09791, , id=0x0001, 0x00000001 0x00000038
600,901.58665, , id=0x0001, 0x00000001 0x00000038
601,902.075408, , id=0x0001, 0x00000001 0x00000038
602,902.564122, , id=0x0001, 0x00000001 0x00000038
603,903.11091, , id=0x0001, 0x00000001 0x00000038
604,903.59965, , id=0x0001, 0x00000001 0x00000038
605,904.08839, , id=0x0001, 0x00000001 0x00000038
606,904.577158, , id=0x0001, 0x00000001 0x00000038
607,905.066362, , id=0x0001, 0x00000001 0x00000038
608,905.61315, , id=0x0001, 0x00000001 0x00000038
609,906.10189, , id=0x0001, 0x00000001 0x00000038
610,906.590642, , id=0x0001, 0x00000001 0x00000038
611,907.07937, , id=0x0001, 0x00000001 0x00000038
612,907.567508, , id=0x0001, 0x00000001 0x00000038
613,908.11489, , id=0x0001, 0x00000001 0x00000038
614,908.60413, , id=0x0001, 0x00000001 0x00000038
615,909.09337, , id=0x0001, 0x00000001 0x00000038
616,909.58311, , id=0x0001, 0x00000001 0x00000038
617,910.072248, , id=0x0001, 0x00000001 0x00000038
618,910.62013, , id=0x0001, 0x00000001 0x00000038
619,911.10937, , id=0x0001, 0x00000001 0x00000038
620,911.59861, , id=0x0001, 0x00000001 0x00000038
621,912.08785, , id=0x0001, 0x00000001 0x00000038
622,912.577108, , id=0x0001, 0x00000001 0x00000038
623,913.066322, , id=0x0001, 0x00000001 0x00000038
624,913.61411, , id=0x0001, 0x00000001 0x00000038
625,914.10335, , id=0x0001, 0x00000001 0x00000038
626,914.59309, , id=0x0001, 0x00000001 0x00000038
627,915.082362, , id=0x0001, 0x00000001 0x00000038
628,915.571468, , id=0x0001, 0x00000001 0x00000038
629,916.11885, , id=0x0001, 0x00000001 0x00000038
630,916.60809, , id=0x0001, 0x00000001 0x00000038
631,917.09733, , id=0x0001, 0x00000001 0x00000038
632,917.58657, , id=0x0001, 0x00000001 0x00000038
633,918.075824, , id=0x0001, 0x00000001 0x00000038
634,918.565542, , id=0x0001, 0x00000001 0x00000038
635,919.11285, , id=0x0001, 0x00000001 0x00000038
636,919.60209, , id=0x0001, 0x00000001 0x00000038
637,920.09133, , id=0x0001, 0x00000001 0x00000038
638,920.58057, , id=0x0001, 0x00000001 0x00000038
639,921.071208, , id=0x0001, 0x00000001 0x0000003D
640,921.61859, , id=0x0001, 0x00000001 0x00000038
641,922.107858, , id=0x0001, 0x00000001 0x00000038
642,922.59707, , id=0x0001, 0x00000001 0x00000038
643,923.08631, , id=0x0001, 0x00000001 0x00000038
644,923.57608, , id=0x0001, 0x00000001 0x00000038
645,924.065282, , id=0x0001, 0x00000001 0x00000038
646,924.61257, , id=0x0001, 0x00000001 0x00000038
647,925.10181, , id=0x0001, 0x00000001 0x00000038
648,925.59255, , id=0x0001, 0x00000001 0x0000003D
649,926.08329, , id=0x0001, 0x00000001 0x0000003D
650,926.574056, , id=0x0001, 0x00000001 0x0000003D
651,927.064762, , id=0x0001, 0x00000001 0x0000003D
652,927.61355, , id=0x0001, 0x00000001 0x0000003D
653,928.10429, , id=0x0001, 0x00000001 0x0000003D
654,928.59503, , id=0x0001, 0x00000001 0x0000003D
655,929.08577, , id=0x0001, 0x00000001 0x0000003D
656,929.576546, , id=0x0001, 0x00000001 0x0000003D
657,930.067242, , id=0x0001, 0x00000001 0x0000003D
658,930.61803, , id=0x0001, 0x00000001 0x0000003D
659,931.107272, , id=0x0001, 0x00000001 0x00000038
660,931.59651, , id=0x0001, 0x00000001 0x00000038
661,932.08575, , id=0x0001, 0x00000001 0x00000038
662,932.575518, , id=0x0001, 0x00000001 0x00000038
663,933.064722, , id=0x0001, 0x00000001 0x00000038
664,933.61551, , id=0x0001, 0x00000001 0x0000003D
665,934.10625, , id=0x0001, 0x00000001 0x0000003D
666,934.59699, , id=0x0001, 0x00000001 0x0000003D
667,935.08773, , id=0x0001, 0x00000001 0x0000003D
668,935.578484, , id=0x0001, 0x00000001 0x0000003D
669,936.069202, , id=0x0001, 0x00000001 0x0000003D
670,936.61999, , id=0x0001, 0x00000001 0x0000003D
671,937.11073, , id=0x0001, 0x00000001 0x0000003D
672,937.60147, , id=0x0001, 0x00000001 0x0000003D
673,938.092226, , id=0x0001, 0x00000001 0x0000003D
674,938.58295, , id=0x0001, 0x00000001 0x0000003D
675,939.07371, , id=0x0001, 0x00000001 0x0000003D
676,939.62447, , id=0x0001, 0x00000001 0x0000003D
677,940.11521, , id=0x0001, 0x00000001 0x0000003D
678,940.60595, , id=0x0001, 0x00000001 0x0000003D
679,941.09669, , id=0x0001, 0x00000001 0x0000003D
680,941.58743, , id=0x0001, 0x00000001 0x0000003D
681,942.078198, , id=0x0001, 0x00000001 0x0000003D
682,942.568902, , id=0x0001, 0x00000001 0x0000003D
683,943.11821, , id=0x0001, 0x00000001 0x00000041
684,943.60745, , id=0x0001, 0x00000001 0x00000041
685,944.09669, , id=0x0001, 0x00000001 0x00000041
686,944.58743, , id=0x0001, 0x00000001 0x0000003D
687,945.07821, , id=0x0001, 0x00000001 0x0000003D
688,945.567402, , id=0x0001, 0x00000001 0x00000041
689,946.11469, , id=0x0001, 0x00000001 0x00000041
690,946.60393, , id=0x0001, 0x00000001 0x00000041
691,947.09467, , id=0x0001, 0x00000001 0x0000003D
692,947.58541, , id=0x0001, 0x00000001 0x0000003D
693,948.076172, , id=0x0001, 0x00000001 0x0000003D
694,948.566882, , id=0x0001, 0x00000001 0x0000003D
695,949.11617, , id=0x0001, 0x00000001 0x0000003D
696,949.60691, , id=0x0001, 0x00000001 0x0000003D
697,950.09765, , id=0x0001, 0x00000001 0x0000003D
698,950.58839, , id=0x0001, 0x00000001 0x0000003D
699,951.07913, , id=0x0001, 0x00000001 0x0000003D
700,951.569768, , id=0x0001, 0x00000001 0x0000003D
701,952.11915, , id=0x0001, 0x00000001 0x0000003D
702,952.60839, , id=0x0001, 0x00000001 0x00000041
703,953.09763, , id=0x0001, 0x00000001 0x00000041
704,953.58687, , id=0x0001, 0x00000001 0x00000041
705,954.076128, , id=0x0001, 0x00000001 0x00000041
706,954.565342, , id=0x0001, 0x00000001 0x00000041
707,955.11465, , id=0x0001, 0x00000001 0x00000041
708,955.60389, , id=0x0001, 0x00000001 0x00000041
709,956.09313, , id=0x0001, 0x00000001 0x00000041
710,956.58237, , id=0x0001, 0x00000001 0x00000041
711,957.071508, , id=0x0001, 0x00000001 0x00000041
712,957.62039, , id=0x0001, 0x00000001 0x0000003D
713,958.11113, , id=0x0001, 0x00000001 0x0000003D
714,958.60187, , id=0x0001, 0x00000001 0x0000003D
715,959.09261, , id=0x0001, 0x00000001 0x0000003D
716,959.58235, , id=0x0001, 0x00000001 0x00000041
717,960.071488, , id=0x0001, 0x00000001 0x00000041
718,960.62087, , id=0x0001, 0x00000001 0x00000041
719,961.11011, , id=0x0001, 0x00000001 0x00000041
720,961.599362, , id=0x0001, 0x00000001 0x00000041
721,962.08859, , id=0x0001, 0x00000001 0x00000041
722,962.577848, , id=0x0001, 0x00000001 0x00000041
723,963.067062, , id=0x0001, 0x00000001 0x00000041
724,963.61485, , id=0x0001, 0x00000001 0x00000041
725,964.10409, , id=0x0001, 0x00000001 0x00000041
726,964.59333, , id=0x0001, 0x00000001 0x00000041
727,965.08257, , id=0x0001, 0x00000001 0x00000041
728,965.571708, , id=0x0001, 0x00000001 0x00000041
729,966.11959, , id=0x0001, 0x00000001 0x00000041
730,966.60883, , id=0x0001, 0x00000001 0x00000041
731,967.09807, , id=0x0001, 0x00000001 0x00000041
732,967.58731, , id=0x0001, 0x00000001 0x00000041
733,968.076576, , id=0x0001, 0x00000001 0x00000041
734,968.565782, , id=0x0001, 0x00000001 0x00000041
735,969.11359, , id=0x0001, 0x00000001 0x00000046
736,969.60281, , id=0x0001, 0x00000001 0x00000046
737,970.09205, , id=0x0001, 0x00000001 0x00000041
738,970.58129, , id=0x0001, 0x00000001 0x00000041
739,971.070428, , id=0x0001, 0x00000001 0x00000041
740,971.61831, , id=0x0001, 0x00000001 0x00000041
741,972.10755, , id=0x0001, 0x00000001 0x00000041
742,972.59679, , id=0x0001, 0x00000001 0x00000041
743,973.08603, , id=0x0001, 0x00000001 0x00000041
744,973.575288, , id=0x0001, 0x00000001 0x00000041
745,974.064502, , id=0x0001, 0x00000001 0x00000041
746,974.61229, , id=0x0001, 0x00000001 0x00000041
747,975.10153, , id=0x0001, 0x00000001 0x00000041
748,975.59127, , id=0x0001, 0x00000001 0x00000046
749,976.08101, , id=0x0001, 0x00000001 0x00000046
750,976.570648, , id=0x0001, 0x00000001 0x00000046
751,977.11903, , id=0x0001, 0x00000001 0x00000046
752,977.60827, , id=0x0001, 0x00000001 0x00000041
753,978.09751, , id=0x0001, 0x00000001 0x00000041
754,978.58725, , id=0x0001, 0x00000001 0x00000046
755,979.077004, , id=0x0001, 0x00000001 0x00000046
756,979.566222, , id=0x0001, 0x00000001 0x00000046
757,980.11401, , id=0x0001, 0x00000001 0x00000046
758,980.60375, , id=0x0001, 0x00000001 0x00000046
759,981.09299, , id=0x0001, 0x00000001 0x00000046
760,981.58623, , id=0x0001, 0x00000001 0x00000046
761,982.07947, , id=0x0001, 0x00000001 0x00000046
762,982.572608, , id=0x0001, 0x00000001 0x00000046
763,983.12399, , id=0x0001, 0x00000001 0x00000046
764,983.61673, , id=0x0001, 0x00000001 0x00000046
765,984.10997, , id=0x0001, 0x00000001 0x00000046
766,984.60321, , id=0x0001, 0x00000001 0x00000046
767,985.09595, , id=0x0001, 0x00000001 0x00000046
768,985.58919, , id=0x0001, 0x00000001 0x00000046
769,986.08243, , id=0x0001, 0x00000001 0x00000046
770,986.575706, , id=0x0001, 0x00000001 0x00000046
771,987.068902, , id=0x0001, 0x00000001 0x00000046
772,987.62019, , id=0x0001, 0x00000001 0x00000046
773,988.11343, , id=0x0001, 0x00000001 0x00000046
774,988.60667, , id=0x0001, 0x00000001 0x00000046
775,989.09991, , id=0x0001, 0x00000001 0x00000046
776,989.59315, , id=0x0001, 0x00000001 0x00000046
777,990.08639, , id=0x0001, 0x00000001 0x00000046
778,990.57963, , id=0x0001, 0x00000001 0x00000046
779,991.072268, , id=0x0001, 0x00000001 0x00000046
780,991.62365, , id=0x0001, 0x00000001 0x00000046
781,992.116902, , id=0x0001, 0x00000001 0x00000046
782,992.61013, , id=0x0001, 0x00000001 0x00000046
783,993.10337, , id=0x0001, 0x00000001 0x00000046
784,993.59661, , id=0x0001, 0x00000001 0x00000046
785,994.08985, , id=0x0001, 0x00000001 0x00000046
786,994.58309, , id=0x0001, 0x00000001 0x00000046
787,995.076358, , id=0x0001, 0x00000001 0x00000046
788,995.569562, , id=0x0001, 0x00000001 0x00000046
789,996.12085, , id=0x0001, 0x00000001 0x00000046
790,996.61359, , id=0x0001, 0x00000001 0x00000046
791,997.10633, , id=0x0001, 0x00000001 0x00000046
792,997.59957, , id=0x0001, 0x00000001 0x00000046
793,998.09231, , id=0x0001, 0x00000001 0x00000046
794,998.58555, , id=0x0001, 0x00000001 0x00000046
795,999.07883, , id=0x0001, 0x00000001 0x0000004B
796,999.572022, , id=0x0001, 0x00000001 0x00000046
797,1000.12331, , id=0x0001, 0x00000001 0x00000046
798,1000.61655, , id=0x0001, 0x00000001 0x00000046
799,1001.10979, , id=0x0001, 0x00000001 0x00000046
800,1001.60303, , id=0x0001, 0x00000001 0x00000046
801,1002.09627, , id=0x0001, 0x00000001 0x0000004B
802,1002.58951, , id=0x0001, 0x00000001 0x0000004B
803,1003.08275, , id=0x0001, 0x00000001 0x0000004B
804,1003.576016, , id=0x0001, 0x00000001 0x00000046
805,1004.069222, , id=0x0001, 0x00000001 0x00000046
806,1004.62051, , id=0x0001, 0x00000001 0x0000004B
807,1005.11375, , id=0x0001, 0x00000001 0x0000004B
808,1005.60349, , id=0x0001, 0x00000001 0x0000004B
809,1006.09273, , id=0x0001, 0x00000001 0x00000046
810,1006.58247, , id=0x0001, 0x00000001 0x0000004B
811,1007.072108, , id=0x0001, 0x00000001 0x0000004B
812,1007.61999, , id=0x0001, 0x00000001 0x0000004B
813,1008.10973, , id=0x0001, 0x00000001 0x0000004B
814,1008.599482, , id=0x0001, 0x00000001 0x0000004B
815,1009.08871, , id=0x0001, 0x00000001 0x0000004B
816,1009.578464, , id=0x0001, 0x00000001 0x0000004B
817,1010.067682, , id=0x0001, 0x00000001 0x0000004B
818,1010.61597, , id=0x0001, 0x00000001 0x0000004B
819,1011.10571, , id=0x0001, 0x00000001 0x0000004B
820,1011.59495, , id=0x0001, 0x00000001 0x0000004B
821,1012.08419, , id=0x0001, 0x00000001 0x0000004B
822,1012.573932, , id=0x0001, 0x00000001 0x0000004B
823,1013.12221, , id=0x0001, 0x00000001 0x0000004B
824,1013.61145, , id=0x0001, 0x00000001 0x0000004B
825,1014.10069, , id=0x0001, 0x00000001 0x0000004B
826,1014.59043, , id=0x0001, 0x00000001 0x0000004B
827,1015.079682, , id=0x0001, 0x00000001 0x0000004B
828,1015.569324, , id=0x0001, 0x00000001 0x0000004B
829,1016.11719, , id=0x0001, 0x00000001 0x0000004B
830,1016.60693, , id=0x0001, 0x00000001 0x00000050
831,1017.09667, , id=0x0001, 0x00000001 0x00000050
832,1017.58641, , id=0x0001, 0x00000001 0x00000050
833,1018.07569, , id=0x0001, 0x00000001 0x0000004B
834,1018.564882, , id=0x0001, 0x00000001 0x0000004B
835,1019.11317, , id=0x0001, 0x00000001 0x0000004B
836,1019.60291, , id=0x0001, 0x00000001 0x0000004B
837,1020.09265, , id=0x0001, 0x00000001 0x0000004B
838,1020.58189, , id=0x0001, 0x00000001 0x0000004B
839,1021.071028, , id=0x0001, 0x00000001 0x0000004B
840,1021.61891, , id=0x0001, 0x00000001 0x0000004B
841,1022.10865, , id=0x0001, 0x00000001 0x0000004B
842,1022.59839, , id=0x0001, 0x00000001 0x0000004B
843,1023.087638, , id=0x0001, 0x00000001 0x0000004B
844,1023.577402, , id=0x0001, 0x00000001 0x0000004B
845,1024.066602, , id=0x0001, 0x00000001 0x0000004B
846,1024.61441, , id=0x0001, 0x00000001 0x0000004B
847,1025.10365, , id=0x0001, 0x00000001 0x0000004B
848,1025.59289, , id=0x0001, 0x00000001 0x0000004B
849,1026.08263, , id=0x0001, 0x00000001 0x0000004B
850,1026.572268, , id=0x0001, 0x00000001 0x0000004B
851,1027.12067, , id=0x0001, 0x00000001 0x00000050
852,1027.61041, , id=0x0001, 0x00000001 0x00000050
853,1028.10015, , id=0x0001, 0x00000001 0x00000050
854,1028.59039, , id=0x0001, 0x00000001 0x00000050
855,1029.08013, , id=0x0001, 0x00000001 0x00000050
856,1029.569768, , id=0x0001, 0x00000001 0x00000050
857,1030.11865, , id=0x0001, 0x00000001 0x00000050
858,1030.60839, , id=0x0001, 0x00000001 0x00000050
859,1031.09813, , id=0x0001, 0x00000001 0x00000050
860,1031.58837, , id=0x0001, 0x00000001 0x00000050
861,1032.078162, , id=0x0001, 0x00000001 0x00000050
862,1032.567854, , id=0x0001, 0x00000001 0x00000050
863,1033.11613, , id=0x0001, 0x00000001 0x00000050
864,1033.60587, , id=0x0001, 0x00000001 0x00000050
865,1034.09561, , id=0x0001, 0x00000001 0x00000050
866,1034.58535, , id=0x0001, 0x00000001 0x00000050
867,1035.075104, , id=0x0001, 0x00000001 0x00000050
868,1035.564822, , id=0x0001, 0x00000001 0x00000050
869,1036.11361, , id=0x0001, 0x00000001 0x00000050
870,1036.60385, , id=0x0001, 0x00000001 0x00000050
871,1037.09409, , id=0x0001, 0x00000001 0x00000050
872,1037.58383, , id=0x0001, 0x00000001 0x00000050
873,1038.073576, , id=0x0001, 0x00000001 0x00000050
874,1038.62185, , id=0x0001, 0x00000001 0x00000050
875,1039.112118, , id=0x0001, 0x00000001 0x00000050
876,1039.60233, , id=0x0001, 0x00000001 0x00000050
877,1040.09207, , id=0x0001, 0x00000001 0x00000050
878,1040.58181, , id=0x0001, 0x00000001 0x00000050
879,1041.071948, , id=0x0001, 0x00000001 0x00000050
880,1041.62033, , id=0x0001, 0x00000001 0x00000050
881,1042.11007, , id=0x0001, 0x00000001 0x00000050
882,1042.59981, , id=0x0001, 0x00000001 0x00000050
883,1043.09005, , id=0x0001, 0x00000001 0x00000050
884,1043.58029, , id=0x0001, 0x00000001 0x00000050
885,1044.069928, , id=0x0001, 0x00000001 0x00000050
886,1044.61831, , id=0x0001, 0x00000001 0x00000055
887,1045.10805, , id=0x0001, 0x00000001 0x00000055
888,1045.59779, , id=0x0001, 0x00000001 0x00000055
889,1046.08753, , id=0x0001, 0x00000001 0x00000055
890,1046.577322, , id=0x0001, 0x00000001 0x00000055
891,1047.067002, , id=0x0001, 0x00000001 0x00000055
892,1047.61531, , id=0x0001, 0x00000001 0x00000050
893,1048.10555, , id=0x0001, 0x00000001 0x00000050
