Event, Time (sec), Component, Event Property, Value
5425, 3314.06973000, , id=0x0001, 0x00000001 0x0052C380
5426, 3314.56970400, , id=0x0001, 0x00000001 0x0052C768
5427, 3315.06973800, , id=0x0001, 0x00000001 0x0052CB50
5428, 3315.56969200, , id=0x0001, 0x00000001 0x0052CF38
5429, 3316.06973400, , id=0x0001, 0x00000001 0x0052D320
5430, 3316.56970400, , id=0x0001, 0x00000001 0x0052D708
5431, 3317.06973800, , id=0x0001, 0x00000001 0x0052DAF0
5432, 3317.56970400, , id=0x0001, 0x00000001 0x0052DED8
5433, 3318.06973800, , id=0x0001, 0x00000001 0x0052E2C0
5434, 3318.56970400, , id=0x0001, 0x00000001 0x0052E6A8
5435, 3319.06973800, , id=0x0001, 0x00000001 0x0052EA90
5436, 3319.56970400, , id=0x0001, 0x00000001 0x0052EE78
5437, 3320.06973800, , id=0x0001, 0x00000001 0x0052F260
5438, 3320.56973800, , id=0x0001, 0x00000001 0x0052F648
5439, 3321.06970400, , id=0x0001, 0x00000001 0x0052FA30
5440, 3321.56973800, , id=0x0001, 0x00000001 0x0052FE18
5441, 3322.06970400, , id=0x0001, 0x00000001 0x00530200
5442, 3322.56973000, , id=0x0001, 0x00000001 0x005305E8
5443, 3323.06970400, , id=0x0001, 0x00000001 0x005309D0
5444, 3323.56973800, , id=0x0001, 0x00000001 0x00530DB8
5445, 3324.06970400, , id=0x0001, 0x00000001 0x005311A0
5446, 3324.56973000, , id=0x0001, 0x00000001 0x00531588
5447, 3325.06970400, , id=0x0001, 0x00000001 0x00531970
5448, 3325.56972600, , id=0x0001, 0x00000001 0x00531D58
5449, 3326.06970400, , id=0x0001, 0x00000001 0x00532140
5450, 3326.57108200, , id=0x0001, 0x00000001 0x0053252A
5451, 3327.06970400, , id=0x0001, 0x00000001 0x00532910
5452, 3327.56973800, , id=0x0001, 0x00000001 0x00532CF8
5453, 3328.06970400, , id=0x0001, 0x00000001 0x005330E0
5454, 3328.56972600, , id=0x0001, 0x00000001 0x005334C8
5455, 3329.06972600, , id=0x0001, 0x00000001 0x005338B0
5456, 3329.56970400, , id=0x0001, 0x00000001 0x00533C98
5457, 3330.06972600, , id=0x0001, 0x00000001 0x00534080
5458, 3330.56970400, , id=0x0001, 0x00000001 0x00534468
5459, 3331.06972600, , id=0x0001, 0x00000001 0x00534850
5460, 3331.56970400, , id=0x0001, 0x00000001 0x00534C38
5461, 3332.06973800, , id=0x0001, 0x00000001 0x00535020
5462, 3332.56970400, , id=0x0001, 0x00000001 0x00535408
5463, 3333.06972600, , id=0x0001, 0x00000001 0x005357F0
5464, 3333.56969200, , id=0x0001, 0x00000001 0x00535BD8
5465, 3334.06973800, , id=0x0001, 0x00000001 0x00535FC0
5466, 3334.56970400, , id=0x0001, 0x00000001 0x005363A8
5467, 3335.07120200, , id=0x0001, 0x00000001 0x00536793
5468, 3335.56970400, , id=0x0001, 0x00000001 0x00536B78
5469, 3336.06972600, , id=0x0001, 0x00000001 0x00536F60
5470, 3336.56970400, , id=0x0001, 0x00000001 0x00537348
5471, 3337.06973800, , id=0x0001, 0x00000001 0x00537730
5472, 3337.56973400, , id=0x0001, 0x00000001 0x00537B18
5473, 3338.06969200, , id=0x0001, 0x00000001 0x00537F00
5474, 3338.56973800, , id=0x0001, 0x00000001 0x005382E8
5475, 3339.06970400, , id=0x0001, 0x00000001 0x005386D0
5476, 3339.56973000, , id=0x0001, 0x00000001 0x00538AB8
5477, 3340.06970400, , id=0x0001, 0x00000001 0x00538EA0
5478, 3340.56972600, , id=0x0001, 0x00000001 0x00539288
5479, 3341.06969200, , id=0x0001, 0x00000001 0x00539670
5480, 3341.56973800, , id=0x0001, 0x00000001 0x00539A58
5481, 3342.06973800, , id=0x0001, 0x00000001 0x00539E40
5482, 3342.56970400, , id=0x0001, 0x00000001 0x0053A228
5483, 3343.06972600, , id=0x0001, 0x00000001 0x0053A610
5484, 3343.56969200, , id=0x0001, 0x00000001 0x0053A9F8
5485, 3344.06973400, , id=0x0001, 0x00000001 0x0053ADE0
5486, 3344.56970400, , id=0x0001, 0x00000001 0x0053B1C8
5487, 3345.06973800, , id=0x0001, 0x00000001 0x0053B5B0
5488, 3345.56970400, , id=0x0001, 0x00000001 0x0053B998
5489, 3346.06973400, , id=0x0001, 0x00000001 0x0053BD80
5490, 3346.56970400, , id=0x0001, 0x00000001 0x0053C168
5491, 3347.06973800, , id=0x0001, 0x00000001 0x0053C550
5492, 3347.56970400, , id=0x0001, 0x00000001 0x0053C938
5493, 3348.06973800, , id=0x0001, 0x00000001 0x0053CD20
5494, 3348.56973800, , id=0x0001, 0x00000001 0x0053D108
5495, 3349.06970400, , id=0x0001, 0x00000001 0x0053D4F0
5496, 3349.56973800, , id=0x0001, 0x00000001 0x0053D8D8
5497, 3350.06970400, , id=0x0001, 0x00000001 0x0053DCC0
5498, 3350.56973400, , id=0x0001, 0x00000001 0x0053E0A8
5499, 3351.06970400, , id=0x0001, 0x00000001 0x0053E490
5500, 3351.56972600, , id=0x0001, 0x00000001 0x0053E878
5501, 3352.06970400, , id=0x0001, 0x00000001 0x0053EC60
5502, 3352.56972600, , id=0x0001, 0x00000001 0x0053F048
5503, 3353.06969200, , id=0x0001, 0x00000001 0x0053F430
5504, 3353.56972600, , id=0x0001, 0x00000001 0x0053F818
5505, 3354.06970400, , id=0x0001, 0x00000001 0x0053FC00
5506, 3354.56973800, , id=0x0001, 0x00000001 0x0053FFE8
5507, 3355.06972600, , id=0x0001, 0x00000001 0x005403D0
5508, 3355.56970400, , id=0x0001, 0x00000001 0x005407B8
5509, 3356.06972600, , id=0x0001, 0x00000001 0x00540BA0
5510, 3356.56970400, , id=0x0001, 0x00000001 0x00540F88
5511, 3357.06973400, , id=0x0001, 0x00000001 0x00541370
5512, 3357.56970400, , id=0x0001, 0x00000001 0x00541758
5513, 3358.06973800, , id=0x0001, 0x00000001 0x00541B40
5514, 3358.56970400, , id=0x0001, 0x00000001 0x00541F28
5515, 3359.06973800, , id=0x0001, 0x00000001 0x00542310
5516, 3359.56970400, , id=0x0001, 0x00000001 0x005426F8
5517, 3360.06973800, , id=0x0001, 0x00000001 0x00542AE0
5518, 3360.56970400, , id=0x0001, 0x00000001 0x00542EC8
5519, 3361.06973800, , id=0x0001, 0x00000001 0x005432B0
5520, 3361.56973000, , id=0x0001, 0x00000001 0x00543698
5521, 3362.06970400, , id=0x0001, 0x00000001 0x00543A80
5522, 3362.56973800, , id=0x0001, 0x00000001 0x00543E68
5523, 3363.06970400, , id=0x0001, 0x00000001 0x00544250
5524, 3363.56973400, , id=0x0001, 0x00000001 0x00544638
5525, 3364.06969200, , id=0x0001, 0x00000001 0x00544A20
5526, 3364.56973800, , id=0x0001, 0x00000001 0x00544E08
5527, 3365.06970400, , id=0x0001, 0x00000001 0x005451F0
5528, 3365.57000200, , id=0x0001, 0x00000001 0x005455D8
5529, 3366.06969200, , id=0x0001, 0x00000001 0x005459C0
5530, 3366.56973800, , id=0x0001, 0x00000001 0x00545DA8
5531, 3367.06970400, , id=0x0001, 0x00000001 0x00546190
5532, 3367.56972600, , id=0x0001, 0x00000001 0x00546578
5533, 3368.06973000, , id=0x0001, 0x00000001 0x00546960
5534, 3368.56970400, , id=0x0001, 0x00000001 0x00546D48
5535, 3369.06973800, , id=0x0001, 0x00000001 0x00547130
5536, 3369.56970400, , id=0x0001, 0x00000001 0x00547518
5537, 3370.06972600, , id=0x0001, 0x00000001 0x00547900
5538, 3370.56970400, , id=0x0001, 0x00000001 0x00547CE8
5539, 3371.06972600, , id=0x0001, 0x00000001 0x005480D0
5540, 3371.56970400, , id=0x0001, 0x00000001 0x005484B8
5541, 3372.06973400, , id=0x0001, 0x00000001 0x005488A0
5542, 3372.56970400, , id=0x0001, 0x00000001 0x00548C88
5543, 3373.06973800, , id=0x0001, 0x00000001 0x00549070
5544, 3373.56970400, , id=0x0001, 0x00000001 0x00549458
5545, 3374.07069400, , id=0x0001, 0x00000001 0x00549842
5546, 3374.56971600, , id=0x0001, 0x00000001 0x00549C28
5547, 3375.06973800, , id=0x0001, 0x00000001 0x0054A010
5548, 3375.56970400, , id=0x0001, 0x00000001 0x0054A3F8
5549, 3376.06973800, , id=0x0001, 0x00000001 0x0054A7E0
5550, 3376.56973800, , id=0x0001, 0x00000001 0x0054ABC8
5551, 3377.06970400, , id=0x0001, 0x00000001 0x0054AFB0
5552, 3377.56973800, , id=0x0001, 0x00000001 0x0054B398
5553, 3378.06970400, , id=0x0001, 0x00000001 0x0054B780
5554, 3378.56973800, , id=0x0001, 0x00000001 0x0054BB68
5555, 3379.06970400, , id=0x0001, 0x00000001 0x0054BF50
5556, 3379.56973800, , id=0x0001, 0x00000001 0x0054C338
5557, 3380.06970400, , id=0x0001, 0x00000001 0x0054C720
5558, 3380.56973800, , id=0x0001, 0x00000001 0x0054CB08
5559, 3381.06970400, , id=0x0001, 0x00000001 0x0054CEF0
5560, 3381.56973800, , id=0x0001, 0x00000001 0x0054D2D8
5561, 3382.06970400, , id=0x0001, 0x00000001 0x0054D6C0
5562, 3382.57080200, , id=0x0001, 0x00000001 0x0054DAAA
5563, 3383.06969200, , id=0x0001, 0x00000001 0x0054DE90
5564, 3383.56973800, , id=0x0001, 0x00000001 0x0054E278
5565, 3384.06970400, , id=0x0001, 0x00000001 0x0054E660
5566, 3384.56973800, , id=0x0001, 0x00000001 0x0054EA48
5567, 3385.06973800, , id=0x0001, 0x00000001 0x0054EE30
5568, 3385.56970400, , id=0x0001, 0x00000001 0x0054F218
5569, 3386.06973800, , id=0x0001, 0x00000001 0x0054F600
5570, 3386.56970400, , id=0x0001, 0x00000001 0x0054F9E8
5571, 3387.06973000, , id=0x0001, 0x00000001 0x0054FDD0
5572, 3387.56969200, , id=0x0001, 0x00000001 0x005501B8
5573, 3388.06973800, , id=0x0001, 0x00000001 0x005505A0
5574, 3388.56970400, , id=0x0001, 0x00000001 0x00550988
5575, 3389.07044200, , id=0x0001, 0x00000001 0x00550D71
5576, 3389.56970400, , id=0x0001, 0x00000001 0x00551158
5577, 3390.06973800, , id=0x0001, 0x00000001 0x00551540
5578, 3390.56970400, , id=0x0001, 0x00000001 0x00551928
5579, 3391.06972600, , id=0x0001, 0x00000001 0x00551D10
5580, 3391.56972600, , id=0x0001, 0x00000001 0x005520F8
5581, 3392.06970400, , id=0x0001, 0x00000001 0x005524E0
5582, 3392.56973800, , id=0x0001, 0x00000001 0x005528C8
5583, 3393.06970400, , id=0x0001, 0x00000001 0x00552CB0
5584, 3393.56973400, , id=0x0001, 0x00000001 0x00553098
5585, 3394.06970400, , id=0x0001, 0x00000001 0x00553480
5586, 3394.56973800, , id=0x0001, 0x00000001 0x00553868
5587, 3395.06970400, , id=0x0001, 0x00000001 0x00553C50
5588, 3395.56973800, , id=0x0001, 0x00000001 0x00554038
5589, 3396.06972600, , id=0x0001, 0x00000001 0x00554420
5590, 3396.56970400, , id=0x0001, 0x00000001 0x00554808
5591, 3397.06973800, , id=0x0001, 0x00000001 0x00554BF0
5592, 3397.56970400, , id=0x0001, 0x00000001 0x00554FD8
5593, 3398.07130200, , id=0x0001, 0x00000001 0x005553C3
5594, 3398.56969200, , id=0x0001, 0x00000001 0x005557A8
5595, 3399.06972600, , id=0x0001, 0x00000001 0x00555B90
5596, 3399.56969200, , id=0x0001, 0x00000001 0x00555F78
5597, 3400.06972600, , id=0x0001, 0x00000001 0x00556360
5598, 3400.56973400, , id=0x0001, 0x00000001 0x00556748
5599, 3401.06969200, , id=0x0001, 0x00000001 0x00556B30
5600, 3401.56973800, , id=0x0001, 0x00000001 0x00556F18
5601, 3402.06969200, , id=0x0001, 0x00000001 0x00557300
5602, 3402.57004200, , id=0x0001, 0x00000001 0x005576E8
5603, 3403.06970400, , id=0x0001, 0x00000001 0x00557AD0
5604, 3403.56972600, , id=0x0001, 0x00000001 0x00557EB8
5605, 3404.06969200, , id=0x0001, 0x00000001 0x005582A0
5606, 3404.56973800, , id=0x0001, 0x00000001 0x00558688
5607, 3405.06973000, , id=0x0001, 0x00000001 0x00558A70
5608, 3405.56970400, , id=0x0001, 0x00000001 0x00558E58
5609, 3406.06972600, , id=0x0001, 0x00000001 0x00559240
5610, 3406.56970400, , id=0x0001, 0x00000001 0x00559628
5611, 3407.06973400, , id=0x0001, 0x00000001 0x00559A10
5612, 3407.56970400, , id=0x0001, 0x00000001 0x00559DF8
5613, 3408.06973800, , id=0x0001, 0x00000001 0x0055A1E0
5614, 3408.56970400, , id=0x0001, 0x00000001 0x0055A5C8
5615, 3409.06972600, , id=0x0001, 0x00000001 0x0055A9B0
5616, 3409.56973000, , id=0x0001, 0x00000001 0x0055AD98
5617, 3410.06970400, , id=0x0001, 0x00000001 0x0055B180
5618, 3410.56973800, , id=0x0001, 0x00000001 0x0055B568
5619, 3411.06969200, , id=0x0001, 0x00000001 0x0055B950
5620, 3411.56973400, , id=0x0001, 0x00000001 0x0055BD38
5621, 3412.06970400, , id=0x0001, 0x00000001 0x0055C120
5622, 3412.56972600, , id=0x0001, 0x00000001 0x0055C508
5623, 3413.06969200, , id=0x0001, 0x00000001 0x0055C8F0
5624, 3413.56973800, , id=0x0001, 0x00000001 0x0055CCD8
5625, 3414.06972600, , id=0x0001, 0x00000001 0x0055D0C0
5626, 3414.56970400, , id=0x0001, 0x00000001 0x0055D4A8
5627, 3415.06973800, , id=0x0001, 0x00000001 0x0055D890
5628, 3415.56970400, , id=0x0001, 0x00000001 0x0055DC78
5629, 3416.06973000, , id=0x0001, 0x00000001 0x0055E060
5630, 3416.56970400, , id=0x0001, 0x00000001 0x0055E448
5631, 3417.06973800, , id=0x0001, 0x00000001 0x0055E830
5632, 3417.56970400, , id=0x0001, 0x00000001 0x0055EC18
5633, 3418.06973800, , id=0x0001, 0x00000001 0x0055F000
5634, 3418.56973800, , id=0x0001, 0x00000001 0x0055F3E8
5635, 3419.06970400, , id=0x0001, 0x00000001 0x0055F7D0
5636, 3419.56973800, , id=0x0001, 0x00000001 0x0055FBB8
5637, 3420.06969200, , id=0x0001, 0x00000001 0x0055FFA0
5638, 3420.56973800, , id=0x0001, 0x00000001 0x00560388
5639, 3421.06970400, , id=0x0001, 0x00000001 0x00560770
5640, 3421.56972600, , id=0x0001, 0x00000001 0x00560B58
5641, 3422.06970400, , id=0x0001, 0x00000001 0x00560F40
5642, 3422.56973800, , id=0x0001, 0x00000001 0x00561328
5643, 3423.06973400, , id=0x0001, 0x00000001 0x00561710
5644, 3423.56970400, , id=0x0001, 0x00000001 0x00561AF8
5645, 3424.06973800, , id=0x0001, 0x00000001 0x00561EE0
5646, 3424.56970400, , id=0x0001, 0x00000001 0x005622C8
5647, 3425.06973800, , id=0x0001, 0x00000001 0x005626B0
5648, 3425.56973800, , id=0x0001, 0x00000001 0x00562A98
5649, 3426.06970400, , id=0x0001, 0x00000001 0x00562E80
5650, 3426.56973800, , id=0x0001, 0x00000001 0x00563268
5651, 3427.06969200, , id=0x0001, 0x00000001 0x00563650
5652, 3427.56973400, , id=0x0001, 0x00000001 0x00563A38
5653, 3428.06970400, , id=0x0001, 0x00000001 0x00563E20
5654, 3428.56973800, , id=0x0001, 0x00000001 0x00564208
5655, 3429.06970400, , id=0x0001, 0x00000001 0x005645F0
5656, 3429.56973800, , id=0x0001, 0x00000001 0x005649D8
5657, 3430.06973000, , id=0x0001, 0x00000001 0x00564DC0
5658, 3430.56970400, , id=0x0001, 0x00000001 0x005651A8
5659, 3431.06973800, , id=0x0001, 0x00000001 0x00565590
5660, 3431.56970400, , id=0x0001, 0x00000001 0x00565978
5661, 3432.07170400, , id=0x0001, 0x00000001 0x00565D60
5662, 3432.56970400, , id=0x0001, 0x00000001 0x00566148
5663, 3433.06973800, , id=0x0001, 0x00000001 0x00566530
5664, 3433.56970400, , id=0x0001, 0x00000001 0x00566918
5665, 3434.06973800, , id=0x0001, 0x00000001 0x00566D00
5666, 3434.56972600, , id=0x0001, 0x00000001 0x005670E8
5667, 3435.06973800, , id=0x0001, 0x00000001 0x005674D0
5668, 3435.56973800, , id=0x0001, 0x00000001 0x005678B8
5669, 3436.06972600, , id=0x0001, 0x00000001 0x00567CA0
5670, 3436.56972600, , id=0x0001, 0x00000001 0x00568088
5671, 3437.06973800, , id=0x0001, 0x00000001 0x00568470
5672, 3437.56972600, , id=0x0001, 0x00000001 0x00568858
5673, 3438.06973800, , id=0x0001, 0x00000001 0x00568C40
5674, 3438.56972600, , id=0x0001, 0x00000001 0x00569028
5675, 3439.06972600, , id=0x0001, 0x00000001 0x00569410
5676, 3439.56973800, , id=0x0001, 0x00000001 0x005697F8
5677, 3440.06973800, , id=0x0001, 0x00000001 0x00569BE0
5678, 3440.56973800, , id=0x0001, 0x00000001 0x00569FC8
5679, 3441.07126200, , id=0x0001, 0x00000001 0x0056A3B3
5680, 3441.56972600, , id=0x0001, 0x00000001 0x0056A798
5681, 3442.06972600, , id=0x0001, 0x00000001 0x0056AB80
5682, 3442.56973800, , id=0x0001, 0x00000001 0x0056AF68
5683, 3443.06972600, , id=0x0001, 0x00000001 0x0056B350
5684, 3443.56972600, , id=0x0001, 0x00000001 0x0056B738
5685, 3444.06973800, , id=0x0001, 0x00000001 0x0056BB20
5686, 3444.56973800, , id=0x0001, 0x00000001 0x0056BF08
5687, 3445.06973800, , id=0x0001, 0x00000001 0x0056C2F0
5688, 3445.56973800, , id=0x0001, 0x00000001 0x0056C6D8
5689, 3446.06973800, , id=0x0001, 0x00000001 0x0056CAC0
5690, 3446.56973800, , id=0x0001, 0x00000001 0x0056CEA8
5691, 3447.06973800, , id=0x0001, 0x00000001 0x0056D290
5692, 3447.57042200, , id=0x0001, 0x00000001 0x0056D679
5693, 3448.06973800, , id=0x0001, 0x00000001 0x0056DA60
5694, 3448.56973800, , id=0x0001, 0x00000001 0x0056DE48
5695, 3449.06973800, , id=0x0001, 0x00000001 0x0056E230
5696, 3449.56973800, , id=0x0001, 0x00000001 0x0056E618
5697, 3450.06973800, , id=0x0001, 0x00000001 0x0056EA00
5698, 3450.56972600, , id=0x0001, 0x00000001 0x0056EDE8
5699, 3451.06973800, , id=0x0001, 0x00000001 0x0056F1D0
5700, 3451.56973800, , id=0x0001, 0x00000001 0x0056F5B8
5701, 3452.06973800, , id=0x0001, 0x00000001 0x0056F9A0
5702, 3452.56973800, , id=0x0001, 0x00000001 0x0056FD88
5703, 3453.06972600, , id=0x0001, 0x00000001 0x00570170
5704, 3453.56973800, , id=0x0001, 0x00000001 0x00570558
5705, 3454.06972600, , id=0x0001, 0x00000001 0x00570940
5706, 3454.56973800, , id=0x0001, 0x00000001 0x00570D28
5707, 3455.06973800, , id=0x0001, 0x00000001 0x00571110
5708, 3455.56973800, , id=0x0001, 0x00000001 0x005714F8
5709, 3456.06973800, , id=0x0001, 0x00000001 0x005718E0
5710, 3456.56973000, , id=0x0001, 0x00000001 0x00571CC8
5711, 3457.06973800, , id=0x0001, 0x00000001 0x005720B0
5712, 3457.56973800, , id=0x0001, 0x00000001 0x00572498
5713, 3458.06972600, , id=0x0001, 0x00000001 0x00572880
5714, 3458.56973800, , id=0x0001, 0x00000001 0x00572C68
5715, 3459.06973800, , id=0x0001, 0x00000001 0x00573050
5716, 3459.56973800, , id=0x0001, 0x00000001 0x00573438
5717, 3460.06973800, , id=0x0001, 0x00000001 0x00573820
5718, 3460.57170400, , id=0x0001, 0x00000001 0x00573C0C
5719, 3461.06973800, , id=0x0001, 0x00000001 0x00573FF0
5720, 3461.56973800, , id=0x0001, 0x00000001 0x005743D8
5721, 3462.06973800, , id=0x0001, 0x00000001 0x005747C0
5722, 3462.56973800, , id=0x0001, 0x00000001 0x00574BA8
5723, 3463.06973400, , id=0x0001, 0x00000001 0x00574F90
5724, 3463.56973800, , id=0x0001, 0x00000001 0x00575378
5725, 3464.06973800, , id=0x0001, 0x00000001 0x00575760
5726, 3464.56973800, , id=0x0001, 0x00000001 0x00575B48
5727, 3465.06973400, , id=0x0001, 0x00000001 0x00575F30
5728, 3465.56973800, , id=0x0001, 0x00000001 0x00576318
5729, 3466.06973800, , id=0x0001, 0x00000001 0x00576700
5730, 3466.56973800, , id=0x0001, 0x00000001 0x00576AE8
5731, 3467.06973800, , id=0x0001, 0x00000001 0x00576ED0
5732, 3467.56972600, , id=0x0001, 0x00000001 0x005772B8
5733, 3468.06972600, , id=0x0001, 0x00000001 0x005776A0
5734, 3468.56973800, , id=0x0001, 0x00000001 0x00577A88
5735, 3469.06986200, , id=0x0001, 0x00000001 0x00577E70
5736, 3469.56973800, , id=0x0001, 0x00000001 0x00578258
5737, 3470.06973800, , id=0x0001, 0x00000001 0x00578640
5738, 3470.56973800, , id=0x0001, 0x00000001 0x00578A28
5739, 3471.06972600, , id=0x0001, 0x00000001 0x00578E10
5740, 3471.56972600, , id=0x0001, 0x00000001 0x005791F8
5741, 3472.06973800, , id=0x0001, 0x00000001 0x005795E0
5742, 3472.56973800, , id=0x0001, 0x00000001 0x005799C8
5743, 3473.06973800, , id=0x0001, 0x00000001 0x00579DB0
5744, 3473.56972600, , id=0x0001, 0x00000001 0x0057A198
5745, 3474.06972600, , id=0x0001, 0x00000001 0x0057A580
5746, 3474.56973800, , id=0x0001, 0x00000001 0x0057A968
5747, 3475.06973800, , id=0x0001, 0x00000001 0x0057AD50
5748, 3475.56973800, , id=0x0001, 0x00000001 0x0057B138
5749, 3476.06973800, , id=0x0001, 0x00000001 0x0057B520
5750, 3476.56972600, , id=0x0001, 0x00000001 0x0057B908
5751, 3477.06973800, , id=0x0001, 0x00000001 0x0057BCF0
5752, 3477.56973800, , id=0x0001, 0x00000001 0x0057C0D8
5753, 3478.06973800, , id=0x0001, 0x00000001 0x0057C4C0
5754, 3478.56972600, , id=0x0001, 0x00000001 0x0057C8A8
5755, 3479.06973800, , id=0x0001, 0x00000001 0x0057CC90
5756, 3479.56973800, , id=0x0001, 0x00000001 0x0057D078
5757, 3480.06973800, , id=0x0001, 0x00000001 0x0057D460
5758, 3480.56973800, , id=0x0001, 0x00000001 0x0057D848
5759, 3481.06972600, , id=0x0001, 0x00000001 0x0057DC30
5760, 3481.56973800, , id=0x0001, 0x00000001 0x0057E018
5761, 3482.06973000, , id=0x0001, 0x00000001 0x0057E400
5762, 3482.56973800, , id=0x0001, 0x00000001 0x0057E7E8
5763, 3483.06972600, , id=0x0001, 0x00000001 0x0057EBD0
5764, 3483.56972600, , id=0x0001, 0x00000001 0x0057EFB8
5765, 3484.06972600, , id=0x0001, 0x00000001 0x0057F3A0
5766, 3484.56973800, , id=0x0001, 0x00000001 0x0057F788
5767, 3485.06970400, , id=0x0001, 0x00000001 0x0057FB70
5768, 3485.56973800, , id=0x0001, 0x00000001 0x0057FF58
5769, 3486.06969200, , id=0x0001, 0x00000001 0x00580340
5770, 3486.56973400, , id=0x0001, 0x00000001 0x00580728
5771, 3487.06970400, , id=0x0001, 0x00000001 0x00580B10
5772, 3487.56973800, , id=0x0001, 0x00000001 0x00580EF8
5773, 3488.06970400, , id=0x0001, 0x00000001 0x005812E0
5774, 3488.56973800, , id=0x0001, 0x00000001 0x005816C8
5775, 3489.06969200, , id=0x0001, 0x00000001 0x00581AB0
5776, 3489.56973800, , id=0x0001, 0x00000001 0x00581E98
5777, 3490.06970400, , id=0x0001, 0x00000001 0x00582280
5778, 3490.57136200, , id=0x0001, 0x00000001 0x0058266B
5779, 3491.06969200, , id=0x0001, 0x00000001 0x00582A50
5780, 3491.56972600, , id=0x0001, 0x00000001 0x00582E38
5781, 3492.06970400, , id=0x0001, 0x00000001 0x00583220
5782, 3492.56972600, , id=0x0001, 0x00000001 0x00583608
5783, 3493.06972600, , id=0x0001, 0x00000001 0x005839F0
5784, 3493.56970400, , id=0x0001, 0x00000001 0x00583DD8
5785, 3494.06973800, , id=0x0001, 0x00000001 0x005841C0
5786, 3494.56969200, , id=0x0001, 0x00000001 0x005845A8
5787, 3495.06973000, , id=0x0001, 0x00000001 0x00584990
5788, 3495.56970400, , id=0x0001, 0x00000001 0x00584D78
5789, 3496.06973800, , id=0x0001, 0x00000001 0x00585160
5790, 3496.56970400, , id=0x0001, 0x00000001 0x00585548
5791, 3497.06973800, , id=0x0001, 0x00000001 0x00585930
5792, 3497.56973800, , id=0x0001, 0x00000001 0x00585D18
5793, 3498.06969200, , id=0x0001, 0x00000001 0x00586100
5794, 3498.56973800, , id=0x0001, 0x00000001 0x005864E8
5795, 3499.06970400, , id=0x0001, 0x00000001 0x005868D0
5796, 3499.56973000, , id=0x0001, 0x00000001 0x00586CB8
5797, 3500.06970400, , id=0x0001, 0x00000001 0x005870A0
5798, 3500.56972600, , id=0x0001, 0x00000001 0x00587488
5799, 3501.06970400, , id=0x0001, 0x00000001 0x00587870
5800, 3501.56972600, , id=0x0001, 0x00000001 0x00587C58
5801, 3502.06970400, , id=0x0001, 0x00000001 0x00588040
5802, 3502.56973800, , id=0x0001, 0x00000001 0x00588428
5803, 3503.06970400, , id=0x0001, 0x00000001 0x00588810
5804, 3503.56973400, , id=0x0001, 0x00000001 0x00588BF8
5805, 3504.06969200, , id=0x0001, 0x00000001 0x00588FE0
5806, 3504.56973800, , id=0x0001, 0x00000001 0x005893C8
5807, 3505.06970400, , id=0x0001, 0x00000001 0x005897B0
5808, 3505.56973800, , id=0x0001, 0x00000001 0x00589B98
5809, 3506.06973800, , id=0x0001, 0x00000001 0x00589F80
5810, 3506.56970400, , id=0x0001, 0x00000001 0x0058A368
5811, 3507.06973800, , id=0x0001, 0x00000001 0x0058A750
5812, 3507.56969200, , id=0x0001, 0x00000001 0x0058AB38
